id,studentId,studentName,title,description,subject,assignedDate,dueDate,submittedDate,status,remark
HW001459,STU012,Sneha Mehta,Science Assignment,Complete the science exercises from chapter 1,Science,2025-07-30,2025-08-01,,assigned,Assigned
HW001460,STU014,Anjali Tiwari,Science Assignment,Complete the science exercises from chapter 1,Science,2025-07-30,2025-08-01,2025-07-31,submitted,Completed on time
HW001461,STU017,Tanvi Nair,Science Assignment,Complete the science exercises from chapter 1,Science,2025-07-30,2025-08-01,,assigned,Assigned
HW001462,STU018,Kritika Patel,Science Assignment,Complete the science exercises from chapter 1,Science,2025-07-30,2025-08-01,,pending,Not submitted yet
HW001463,STU020,Ravi Sharma,Science Assignment,Complete the science exercises from chapter 5,Science,2025-07-30,2025-08-01,,pending,Not submitted yet
HW001464,STU023,Amit Kumar,Science Assignment,Complete the science exercises from chapter 5,Science,2025-07-30,2025-08-01,2025-07-30,submitted,Completed on time
HW001465,STU025,Sakshi Mishra,Science Assignment,Complete the science exercises from chapter 2,Science,2025-07-30,2025-08-01,,pending,Not submitted yet
HW001466,STU026,Harsh Arora,Science Assignment,Complete the science exercises from chapter 1,Science,2025-07-30,2025-08-01,2025-07-30,submitted,Completed on time
HW001467,STU027,Aishwarya Arora,Science Assignment,Complete the science exercises from chapter 4,Science,2025-07-30,2025-08-01,2025-07-31,submitted,Completed on time
HW001468,STU030,Rahul Goyal,Science Assignment,Complete the science exercises from chapter 1,Science,2025-07-30,2025-08-01,,pending,Not submitted yet
HW001469,STU034,Sagar Mishra,Science Assignment,Complete the science exercises from chapter 3,Science,2025-07-30,2025-08-01,,pending,Not submitted yet
HW001470,STU035,Divya Rao,Science Assignment,Complete the science exercises from chapter 4,Science,2025-07-30,2025-08-01,2025-07-30,submitted,Completed on time
HW001471,STU001,Meera Verma,English Assignment,Complete the english exercises from chapter 1,English,2025-08-01,2025-08-03,2025-08-01,submitted,Completed on time
HW001472,STU003,Rohit Kapoor,English Assignment,Complete the english exercises from chapter 5,English,2025-08-01,2025-08-03,2025-08-01,submitted,Completed on time
HW001473,STU004,Nikhil Saxena,English Assignment,Complete the english exercises from chapter 2,English,2025-08-01,2025-08-03,2025-08-02,submitted,Completed on time
HW001474,STU005,Abhishek Joshi,English Assignment,Complete the english exercises from chapter 4,English,2025-08-01,2025-08-03,2025-08-02,submitted,Completed on time
HW001475,STU007,Manish Mehta,English Assignment,Complete the english exercises from chapter 3,English,2025-08-01,2025-08-03,2025-08-01,submitted,Completed on time
HW001476,STU009,Amit Bansal,English Assignment,Complete the english exercises from chapter 5,English,2025-08-01,2025-08-03,2025-08-02,submitted,Completed on time
HW001477,STU013,Sagar Rao,English Assignment,Complete the english exercises from chapter 4,English,2025-08-01,2025-08-03,2025-08-02,submitted,Completed on time
HW001478,STU014,Anjali Tiwari,English Assignment,Complete the english exercises from chapter 2,English,2025-08-01,2025-08-03,,pending,Not submitted yet
HW001479,STU015,Ananya Verma,English Assignment,Complete the english exercises from chapter 4,English,2025-08-01,2025-08-03,2025-08-01,submitted,Completed on time
HW001480,STU016,Abhishek Reddy,English Assignment,Complete the english exercises from chapter 2,English,2025-08-01,2025-08-03,2025-08-01,submitted,Completed on time
HW001481,STU017,Tanvi Nair,English Assignment,Complete the english exercises from chapter 1,English,2025-08-01,2025-08-03,2025-08-02,submitted,Completed on time
HW001482,STU019,Pooja Mehta,English Assignment,Complete the english exercises from chapter 1,English,2025-08-01,2025-08-03,,pending,Not submitted yet
HW001483,STU020,Ravi Sharma,English Assignment,Complete the english exercises from chapter 2,English,2025-08-01,2025-08-03,2025-08-02,submitted,Completed on time
HW001484,STU024,Manish Joshi,English Assignment,Complete the english exercises from chapter 3,English,2025-08-01,2025-08-03,,assigned,Assigned
HW001485,STU026,Harsh Arora,English Assignment,Complete the english exercises from chapter 5,English,2025-08-01,2025-08-03,2025-08-02,submitted,Completed on time
HW001486,STU027,Aishwarya Arora,English Assignment,Complete the english exercises from chapter 5,English,2025-08-01,2025-08-03,2025-08-01,submitted,Completed on time
HW001487,STU029,Pooja Joshi,English Assignment,Complete the english exercises from chapter 3,English,2025-08-01,2025-08-03,,pending,Not submitted yet
HW001488,STU030,Rahul Goyal,English Assignment,Complete the english exercises from chapter 1,English,2025-08-01,2025-08-03,2025-08-02,submitted,Completed on time
HW001489,STU031,Swati Bansal,English Assignment,Complete the english exercises from chapter 4,English,2025-08-01,2025-08-03,2025-08-01,submitted,Completed on time
HW001490,STU032,Aditya Rao,English Assignment,Complete the english exercises from chapter 5,English,2025-08-01,2025-08-03,2025-08-02,submitted,Completed on time
HW001491,STU033,Arjun Patel,English Assignment,Complete the english exercises from chapter 1,English,2025-08-01,2025-08-03,,assigned,Assigned
HW001492,STU035,Divya Rao,English Assignment,Complete the english exercises from chapter 1,English,2025-08-01,2025-08-03,2025-08-01,submitted,Completed on time
HW001493,STU001,Meera Verma,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-08-07,2025-08-09,2025-08-08,submitted,Completed on time
HW001494,STU002,Deepak Iyer,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-08-07,2025-08-09,2025-08-07,submitted,Completed on time
HW001495,STU003,Rohit Kapoor,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-08-07,2025-08-09,,pending,Not submitted yet
HW001496,STU005,Abhishek Joshi,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-08-07,2025-08-09,,assigned,Assigned
HW001497,STU006,Arjun Saxena,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-08-07,2025-08-09,2025-08-07,submitted,Completed on time
HW001498,STU008,Aishwarya Joshi,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-08-07,2025-08-09,2025-08-07,submitted,Completed on time
HW001499,STU009,Amit Bansal,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-08-07,2025-08-09,,pending,Not submitted yet
HW001500,STU010,Sakshi Mehta,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-08-07,2025-08-09,2025-08-07,submitted,Completed on time
HW001501,STU011,Neha Mishra,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-08-07,2025-08-09,2025-08-08,submitted,Completed on time
HW001502,STU012,Sneha Mehta,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-08-07,2025-08-09,2025-08-08,submitted,Completed on time
HW001503,STU013,Sagar Rao,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-08-07,2025-08-09,,pending,Not submitted yet
HW001504,STU014,Anjali Tiwari,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-08-07,2025-08-09,2025-08-07,submitted,Completed on time
HW001505,STU015,Ananya Verma,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-08-07,2025-08-09,2025-08-08,submitted,Completed on time
HW001506,STU017,Tanvi Nair,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-08-07,2025-08-09,2025-08-07,submitted,Completed on time
HW001507,STU018,Kritika Patel,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-08-07,2025-08-09,,pending,Not submitted yet
HW001508,STU019,Pooja Mehta,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-08-07,2025-08-09,,pending,Not submitted yet
HW001509,STU020,Ravi Sharma,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-08-07,2025-08-09,2025-08-08,submitted,Completed on time
HW001510,STU021,Aishwarya Bansal,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-08-07,2025-08-09,2025-08-08,submitted,Completed on time
HW001511,STU023,Amit Kumar,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-08-07,2025-08-09,2025-08-07,submitted,Completed on time
HW001512,STU024,Manish Joshi,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-08-07,2025-08-09,,pending,Not submitted yet
HW001513,STU025,Sakshi Mishra,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-08-07,2025-08-09,2025-08-08,submitted,Completed on time
HW001514,STU026,Harsh Arora,Physical Education Assignment,Complete the physical education exercises from chapter 2,Physical Education,2025-08-07,2025-08-09,,pending,Not submitted yet
HW001515,STU027,Aishwarya Arora,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-08-07,2025-08-09,,pending,Not submitted yet
HW001516,STU029,Pooja Joshi,Physical Education Assignment,Complete the physical education exercises from chapter 1,Physical Education,2025-08-07,2025-08-09,2025-08-07,submitted,Completed on time
HW001517,STU030,Rahul Goyal,Physical Education Assignment,Complete the physical education exercises from chapter 3,Physical Education,2025-08-07,2025-08-09,2025-08-07,submitted,Completed on time
HW001518,STU032,Aditya Rao,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-08-07,2025-08-09,2025-08-08,submitted,Completed on time
HW001519,STU033,Arjun Patel,Physical Education Assignment,Complete the physical education exercises from chapter 4,Physical Education,2025-08-07,2025-08-09,2025-08-07,submitted,Completed on time
HW001520,STU034,Sagar Mishra,Physical Education Assignment,Complete the physical education exercises from chapter 5,Physical Education,2025-08-07,2025-08-09,2025-08-07,submitted,Completed on time
HW001521,STU001,Meera Verma,Hindi Assignment,Complete the hindi exercises from chapter 4,Hindi,2025-08-11,2025-08-13,,pending,Not submitted yet
HW001522,STU002,Deepak Iyer,Hindi Assignment,Complete the hindi exercises from chapter 4,Hindi,2025-08-11,2025-08-13,2025-08-12,submitted,Completed on time
HW001523,STU003,Rohit Kapoor,Hindi Assignment,Complete the hindi exercises from chapter 4,Hindi,2025-08-11,2025-08-13,,pending,Not submitted yet
HW001524,STU004,Nikhil Saxena,Hindi Assignment,Complete the hindi exercises from chapter 4,Hindi,2025-08-11,2025-08-13,2025-08-12,submitted,Completed on time
HW001525,STU005,Abhishek Joshi,Hindi Assignment,Complete the hindi exercises from chapter 3,Hindi,2025-08-11,2025-08-13,,pending,Not submitted yet
HW001526,STU006,Arjun Saxena,Hindi Assignment,Complete the hindi exercises from chapter 1,Hindi,2025-08-11,2025-08-13,2025-08-12,submitted,Completed on time
HW001527,STU007,Manish Mehta,Hindi Assignment,Complete the hindi exercises from chapter 1,Hindi,2025-08-11,2025-08-13,,pending,Not submitted yet
HW001528,STU008,Aishwarya Joshi,Hindi Assignment,Complete the hindi exercises from chapter 4,Hindi,2025-08-11,2025-08-13,2025-08-11,submitted,Completed on time
HW001529,STU011,Neha Mishra,Hindi Assignment,Complete the hindi exercises from chapter 3,Hindi,2025-08-11,2025-08-13,,assigned,Assigned
HW001530,STU012,Sneha Mehta,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-08-11,2025-08-13,2025-08-11,submitted,Completed on time
HW001531,STU013,Sagar Rao,Hindi Assignment,Complete the hindi exercises from chapter 2,Hindi,2025-08-11,2025-08-13,2025-08-12,submitted,Completed on time
HW001532,STU016,Abhishek Reddy,Hindi Assignment,Complete the hindi exercises from chapter 4,Hindi,2025-08-11,2025-08-13,2025-08-12,submitted,Completed on time
HW001533,STU018,Kritika Patel,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-08-11,2025-08-13,2025-08-12,submitted,Completed on time
HW001534,STU019,Pooja Mehta,Hindi Assignment,Complete the hindi exercises from chapter 3,Hindi,2025-08-11,2025-08-13,,pending,Not submitted yet
HW001535,STU021,Aishwarya Bansal,Hindi Assignment,Complete the hindi exercises from chapter 3,Hindi,2025-08-11,2025-08-13,,pending,Not submitted yet
HW001536,STU022,Meera Sharma,Hindi Assignment,Complete the hindi exercises from chapter 4,Hindi,2025-08-11,2025-08-13,2025-08-11,submitted,Completed on time
HW001537,STU023,Amit Kumar,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-08-11,2025-08-13,,pending,Not submitted yet
HW001538,STU024,Manish Joshi,Hindi Assignment,Complete the hindi exercises from chapter 2,Hindi,2025-08-11,2025-08-13,,pending,Not submitted yet
HW001539,STU025,Sakshi Mishra,Hindi Assignment,Complete the hindi exercises from chapter 4,Hindi,2025-08-11,2025-08-13,,pending,Not submitted yet
HW001540,STU027,Aishwarya Arora,Hindi Assignment,Complete the hindi exercises from chapter 4,Hindi,2025-08-11,2025-08-13,,pending,Not submitted yet
HW001541,STU028,Jyoti Saxena,Hindi Assignment,Complete the hindi exercises from chapter 1,Hindi,2025-08-11,2025-08-13,2025-08-12,submitted,Completed on time
HW001542,STU029,Pooja Joshi,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-08-11,2025-08-13,,pending,Not submitted yet
HW001543,STU030,Rahul Goyal,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-08-11,2025-08-13,2025-08-11,submitted,Completed on time
HW001544,STU031,Swati Bansal,Hindi Assignment,Complete the hindi exercises from chapter 1,Hindi,2025-08-11,2025-08-13,2025-08-12,submitted,Completed on time
HW001545,STU032,Aditya Rao,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-08-11,2025-08-13,2025-08-12,submitted,Completed on time
HW001546,STU033,Arjun Patel,Hindi Assignment,Complete the hindi exercises from chapter 4,Hindi,2025-08-11,2025-08-13,2025-08-12,submitted,Completed on time
HW001547,STU034,Sagar Mishra,Hindi Assignment,Complete the hindi exercises from chapter 5,Hindi,2025-08-11,2025-08-13,,assigned,Assigned
HW001548,STU001,Meera Verma,Art Assignment,Complete the art exercises from chapter 3,Art,2025-08-13,2025-08-15,2025-08-13,submitted,Completed on time
HW001549,STU002,Deepak Iyer,Art Assignment,Complete the art exercises from chapter 3,Art,2025-08-13,2025-08-15,2025-08-14,submitted,Completed on time
HW001550,STU004,Nikhil Saxena,Art Assignment,Complete the art exercises from chapter 3,Art,2025-08-13,2025-08-15,2025-08-14,submitted,Completed on time
HW001551,STU005,Abhishek Joshi,Art Assignment,Complete the art exercises from chapter 2,Art,2025-08-13,2025-08-15,2025-08-14,submitted,Completed on time
HW001552,STU006,Arjun Saxena,Art Assignment,Complete the art exercises from chapter 5,Art,2025-08-13,2025-08-15,,pending,Not submitted yet
